candidate_id,method,labeled_fraction,target_series_id,source_series_id,target_start,target_end,target_length,target_dataset,source_dataset,same_dataset,donor_policy,synthesis_method,filter_method,compatibility_enabled,compatibility_score,shape_similarity,amplitude_compatibility,duration_compatibility,context_similarity,frequency_similarity,trend_similarity,compatibility_decision,compatibility_rejection_reason,donor_similarity,reconstruction_consistency,donor_agreement,filter_amplitude_compatibility,final_confidence,calibration_method,scale,shift,boundary_continuity_error,accepted,rejection_reason,rejection_stage,donor_series_ids,donor_starts,donor_ends,donor_lengths,donor_similarity_mean,donor_similarity_min,donor_similarity_max
TODS/TODS_123:418:419:donor:NAB/NAB_data_CloudWatch_2:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,NAB/NAB_data_CloudWatch_2,418,419,1,TODS,NAB,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.5565610324926056,0.509203542212406,0.5223991042945958,0.5844153124476462,0.6884699523446173,0.5198721057349065,0.5574037057352492,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
TODS/TODS_123:418:419:donor:NAB/NAB_data_CloudWatch_3:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,NAB/NAB_data_CloudWatch_3,418,419,1,TODS,NAB,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.5500768933735257,0.5409554813035717,0.5396879336421971,0.5844153124476462,0.50316255194365,0.6629171709975462,0.5048764287863445,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
TODS/TODS_123:418:419:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,IOPS/KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d,418,419,1,TODS,IOPS,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.6678005800529755,0.6371652543442716,0.7421017400072971,0.5855903438702393,0.5766032257625113,0.880896813284718,0.6056511469169886,kept,,0.6324719208112567,0.6058834540757085,0.4527971757819252,0.0,0.46872914756581546,none,1.0,0.0,,True,,kept,IOPS/KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d|IOPS/KPI-54350a12-7a9d-3ca8-b81f-f886b9d156fd|MSL/T-4_col_0,2985|1256|1172,2990|1259|1241,5|3|69,0.6324719208112567,0.1517698462412415,0.9370414468442756
TODS/TODS_123:517:518:donor:IOPS/KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,IOPS/KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d,517,518,1,TODS,IOPS,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.7366456942606032,0.7164049674684525,0.8566947829924574,0.6064828653392513,0.6218547017726027,0.9992156700448812,0.591985545741096,,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:517:518:donor:IOPS/KPI-54350a12-7a9d-3ca8-b81f-f886b9d156fd:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,IOPS/KPI-54350a12-7a9d-3ca8-b81f-f886b9d156fd,517,518,1,TODS,IOPS,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.6337696147238175,0.6177267426743214,0.6776193349159823,0.6056346919060771,0.5996408283437948,0.7534326179820355,0.5379850549055727,,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:517:518:donor:MSL/T-4_col_0:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,MSL/T-4_col_0,517,518,1,TODS,MSL,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.6329864311745056,0.577364052890041,0.6919911021134516,0.5446534743653897,0.5083141471711367,0.8900421518272371,0.6869828401042972,,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:517:518:donor:MSL/P-10_col_0:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,MSL/P-10_col_0,517,518,1,TODS,MSL,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.630113400226887,0.563822233640922,0.7042255648899289,0.5985090785350092,0.4910360171633668,0.9922013731896953,0.5044954892044827,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
TODS/TODS_123:517:518:donor:MSL/M-7_col_0:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,MSL/M-7_col_0,517,518,1,TODS,MSL,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.607262609813555,0.5213605066685488,0.645718145219629,0.5403082013940599,0.508313656459868,0.990546455429198,0.5914502262050161,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
TODS/TODS_123:517:518:donor:MSL/T-5_col_0:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,MSL/T-5_col_0,517,518,1,TODS,MSL,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.6015821269327636,0.5057780339229495,0.6231153556990989,0.5617318254396492,0.5083141471711367,0.8776740861633603,0.7108447501929753,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
TODS/TODS_123:517:518:donor:IOPS/KPI-c02607e8-7399-3dde-9d28-8a8da5e5d251:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,IOPS/KPI-c02607e8-7399-3dde-9d28-8a8da5e5d251,517,518,1,TODS,IOPS,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.5962305554891141,0.5112338117421847,0.5355992595111931,0.5497294716740929,0.6656535587718952,0.9954154088009145,0.5267329222877988,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
TODS/TODS_123:517:518:donor:IOPS/KPI-301c70d8-1630-35ac-8f96-bc1b6f4359ea:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,IOPS/KPI-301c70d8-1630-35ac-8f96-bc1b6f4359ea,517,518,1,TODS,IOPS,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.5908393339822064,0.5114841640936865,0.5315120381910903,0.6019928336380866,0.4907311676630833,0.9960991020742198,0.6657177300841476,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
TODS/TODS_123:517:518:donor:MSL/T-8_col_0:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,MSL/T-8_col_0,517,518,1,TODS,MSL,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.580463351998882,0.5166823575719007,0.6406431393287828,0.5223882796839995,0.5840544002390365,0.5455921866539338,0.7060635711986224,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
TODS/TODS_123:517:518:donor:NAB/NAB_data_KnownCause_7:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,NAB/NAB_data_KnownCause_7,517,518,1,TODS,NAB,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.5788311570347631,0.513668568474911,0.5446735174418829,0.6110518834399432,0.48941836734968613,0.5602849381218564,0.9314660412493447,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
TODS/TODS_123:517:518:donor:NAB/NAB_data_Traffic_7:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,NAB/NAB_data_Traffic_7,517,518,1,TODS,NAB,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.5760916538078463,0.5591396000628471,0.5391571868497811,0.5415334399147349,0.5026389858128505,0.7427002693693122,0.706215662836203,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
TODS/TODS_123:517:518:donor:MSL/S-2_col_0:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,MSL/S-2_col_0,517,518,1,TODS,MSL,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.5723327364311905,0.505193168559817,0.6222502778895486,0.5890280950797893,0.5083141471711367,0.7482341140752727,0.5104712707368307,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
TODS/TODS_123:517:518:donor:NAB/NAB_data_Exchange_3:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,NAB/NAB_data_Exchange_3,517,518,1,TODS,NAB,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.5716553709957791,0.5044886715879116,0.5647602054750027,0.5321194479912033,0.5138033049742656,0.7108033170271352,0.763744070825167,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
TODS/TODS_123:517:518:donor:NAB/NAB_data_art1_5:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,NAB/NAB_data_art1_5,517,518,1,TODS,NAB,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.5714551797657295,0.5331539425329154,0.5890664447282512,0.5868944125149058,0.5064950113102777,0.7309461132461048,0.5379705805204968,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
TODS/TODS_123:517:518:donor:NAB/NAB_data_CloudWatch_12:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,NAB/NAB_data_CloudWatch_12,517,518,1,TODS,NAB,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.5639821093220199,0.5020338738550247,0.4977038048225576,0.6121466514892809,0.49999995407163755,0.5624793197213216,0.9097776684635428,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
TODS/TODS_123:517:518:donor:NAB/NAB_data_CloudWatch_2:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,NAB/NAB_data_CloudWatch_2,517,518,1,TODS,NAB,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.5565610324926056,0.509203542212406,0.5223991042945958,0.5844153124476462,0.6884699523446173,0.5198721057349065,0.5574037057352492,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
TODS/TODS_123:517:518:donor:NAB/NAB_data_CloudWatch_3:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,NAB/NAB_data_CloudWatch_3,517,518,1,TODS,NAB,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.5500768933735257,0.5409554813035717,0.5396879336421971,0.5844153124476462,0.50316255194365,0.6629171709975462,0.5048764287863445,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
TODS/TODS_123:517:518:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,IOPS/KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d,517,518,1,TODS,IOPS,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.6678005800529755,0.6371652543442716,0.7421017400072971,0.5855903438702393,0.5766032257625113,0.880896813284718,0.6056511469169886,kept,,0.6325728126140623,0.5729331448159167,0.4667812524045812,0.0,0.46400020088188226,none,1.0,0.0,,True,,kept,IOPS/KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d|IOPS/KPI-54350a12-7a9d-3ca8-b81f-f886b9d156fd|MSL/T-4_col_0,3493|1256|1172,3498|1259|1241,5|3|69,0.6325728126140623,0.1659826989810831,0.9320986965402427
TODS/TODS_123:650:651:donor:IOPS/KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,IOPS/KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d,650,651,1,TODS,IOPS,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.7366456942606032,0.7164049674684525,0.8566947829924574,0.6064828653392513,0.6218547017726027,0.9992156700448812,0.591985545741096,,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:650:651:donor:IOPS/KPI-54350a12-7a9d-3ca8-b81f-f886b9d156fd:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,IOPS/KPI-54350a12-7a9d-3ca8-b81f-f886b9d156fd,650,651,1,TODS,IOPS,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.6337696147238175,0.6177267426743214,0.6776193349159823,0.6056346919060771,0.5996408283437948,0.7534326179820355,0.5379850549055727,,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:650:651:donor:MSL/T-4_col_0:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,MSL/T-4_col_0,650,651,1,TODS,MSL,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.6329864311745056,0.577364052890041,0.6919911021134516,0.5446534743653897,0.5083141471711367,0.8900421518272371,0.6869828401042972,,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:650:651:donor:MSL/P-10_col_0:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,MSL/P-10_col_0,650,651,1,TODS,MSL,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.630113400226887,0.563822233640922,0.7042255648899289,0.5985090785350092,0.4910360171633668,0.9922013731896953,0.5044954892044827,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
TODS/TODS_123:650:651:donor:MSL/M-7_col_0:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,MSL/M-7_col_0,650,651,1,TODS,MSL,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.607262609813555,0.5213605066685488,0.645718145219629,0.5403082013940599,0.508313656459868,0.990546455429198,0.5914502262050161,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
TODS/TODS_123:650:651:donor:MSL/T-5_col_0:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,MSL/T-5_col_0,650,651,1,TODS,MSL,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.6015821269327636,0.5057780339229495,0.6231153556990989,0.5617318254396492,0.5083141471711367,0.8776740861633603,0.7108447501929753,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
TODS/TODS_123:650:651:donor:IOPS/KPI-c02607e8-7399-3dde-9d28-8a8da5e5d251:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,IOPS/KPI-c02607e8-7399-3dde-9d28-8a8da5e5d251,650,651,1,TODS,IOPS,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.5962305554891141,0.5112338117421847,0.5355992595111931,0.5497294716740929,0.6656535587718952,0.9954154088009145,0.5267329222877988,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
TODS/TODS_123:650:651:donor:IOPS/KPI-301c70d8-1630-35ac-8f96-bc1b6f4359ea:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,IOPS/KPI-301c70d8-1630-35ac-8f96-bc1b6f4359ea,650,651,1,TODS,IOPS,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.5908393339822064,0.5114841640936865,0.5315120381910903,0.6019928336380866,0.4907311676630833,0.9960991020742198,0.6657177300841476,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
TODS/TODS_123:650:651:donor:MSL/T-8_col_0:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,MSL/T-8_col_0,650,651,1,TODS,MSL,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.580463351998882,0.5166823575719007,0.6406431393287828,0.5223882796839995,0.5840544002390365,0.5455921866539338,0.7060635711986224,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
TODS/TODS_123:650:651:donor:NAB/NAB_data_KnownCause_7:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,NAB/NAB_data_KnownCause_7,650,651,1,TODS,NAB,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.5788311570347631,0.513668568474911,0.5446735174418829,0.6110518834399432,0.48941836734968613,0.5602849381218564,0.9314660412493447,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
TODS/TODS_123:650:651:donor:NAB/NAB_data_Traffic_7:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,NAB/NAB_data_Traffic_7,650,651,1,TODS,NAB,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.5760916538078463,0.5591396000628471,0.5391571868497811,0.5415334399147349,0.5026389858128505,0.7427002693693122,0.706215662836203,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
TODS/TODS_123:650:651:donor:MSL/S-2_col_0:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,MSL/S-2_col_0,650,651,1,TODS,MSL,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.5723327364311905,0.505193168559817,0.6222502778895486,0.5890280950797893,0.5083141471711367,0.7482341140752727,0.5104712707368307,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
TODS/TODS_123:650:651:donor:NAB/NAB_data_Exchange_3:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,NAB/NAB_data_Exchange_3,650,651,1,TODS,NAB,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.5716553709957791,0.5044886715879116,0.5647602054750027,0.5321194479912033,0.5138033049742656,0.7108033170271352,0.763744070825167,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
TODS/TODS_123:650:651:donor:NAB/NAB_data_art1_5:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,NAB/NAB_data_art1_5,650,651,1,TODS,NAB,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.5714551797657295,0.5331539425329154,0.5890664447282512,0.5868944125149058,0.5064950113102777,0.7309461132461048,0.5379705805204968,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
TODS/TODS_123:650:651:donor:NAB/NAB_data_CloudWatch_12:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,NAB/NAB_data_CloudWatch_12,650,651,1,TODS,NAB,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.5639821093220199,0.5020338738550247,0.4977038048225576,0.6121466514892809,0.49999995407163755,0.5624793197213216,0.9097776684635428,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
TODS/TODS_123:650:651:donor:NAB/NAB_data_CloudWatch_2:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,NAB/NAB_data_CloudWatch_2,650,651,1,TODS,NAB,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.5565610324926056,0.509203542212406,0.5223991042945958,0.5844153124476462,0.6884699523446173,0.5198721057349065,0.5574037057352492,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
TODS/TODS_123:650:651:donor:NAB/NAB_data_CloudWatch_3:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,NAB/NAB_data_CloudWatch_3,650,651,1,TODS,NAB,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.5500768933735257,0.5409554813035717,0.5396879336421971,0.5844153124476462,0.50316255194365,0.6629171709975462,0.5048764287863445,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
TODS/TODS_123:650:651:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,MSL/T-4_col_0,650,651,1,TODS,MSL,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.6678005800529755,0.6371652543442716,0.7421017400072971,0.5855903438702393,0.5766032257625113,0.880896813284718,0.6056511469169886,kept,,0.8420490074732179,0.3038160924963761,0.3772184014841202,0.0,0.40051474942927634,none,1.0,0.0,,True,,kept,MSL/T-4_col_0|IOPS/KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d|IOPS/KPI-54350a12-7a9d-3ca8-b81f-f886b9d156fd,1172|1597|5728,1241|1644|5771,69|47|43,0.8420490074732179,0.7290878909818134,0.9023551866349505
TODS/TODS_123:807:808:donor:IOPS/KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,IOPS/KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d,807,808,1,TODS,IOPS,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.7366456942606032,0.7164049674684525,0.8566947829924574,0.6064828653392513,0.6218547017726027,0.9992156700448812,0.591985545741096,,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:807:808:donor:IOPS/KPI-54350a12-7a9d-3ca8-b81f-f886b9d156fd:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,IOPS/KPI-54350a12-7a9d-3ca8-b81f-f886b9d156fd,807,808,1,TODS,IOPS,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.6337696147238175,0.6177267426743214,0.6776193349159823,0.6056346919060771,0.5996408283437948,0.7534326179820355,0.5379850549055727,,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:807:808:donor:MSL/T-4_col_0:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,MSL/T-4_col_0,807,808,1,TODS,MSL,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.6329864311745056,0.577364052890041,0.6919911021134516,0.5446534743653897,0.5083141471711367,0.8900421518272371,0.6869828401042972,,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:807:808:donor:MSL/P-10_col_0:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,MSL/P-10_col_0,807,808,1,TODS,MSL,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.630113400226887,0.563822233640922,0.7042255648899289,0.5985090785350092,0.4910360171633668,0.9922013731896953,0.5044954892044827,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
TODS/TODS_123:807:808:donor:MSL/M-7_col_0:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,MSL/M-7_col_0,807,808,1,TODS,MSL,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.607262609813555,0.5213605066685488,0.645718145219629,0.5403082013940599,0.508313656459868,0.990546455429198,0.5914502262050161,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
TODS/TODS_123:807:808:donor:MSL/T-5_col_0:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,MSL/T-5_col_0,807,808,1,TODS,MSL,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.6015821269327636,0.5057780339229495,0.6231153556990989,0.5617318254396492,0.5083141471711367,0.8776740861633603,0.7108447501929753,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
TODS/TODS_123:807:808:donor:IOPS/KPI-c02607e8-7399-3dde-9d28-8a8da5e5d251:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,IOPS/KPI-c02607e8-7399-3dde-9d28-8a8da5e5d251,807,808,1,TODS,IOPS,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.5962305554891141,0.5112338117421847,0.5355992595111931,0.5497294716740929,0.6656535587718952,0.9954154088009145,0.5267329222877988,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
TODS/TODS_123:807:808:donor:IOPS/KPI-301c70d8-1630-35ac-8f96-bc1b6f4359ea:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,IOPS/KPI-301c70d8-1630-35ac-8f96-bc1b6f4359ea,807,808,1,TODS,IOPS,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.5908393339822064,0.5114841640936865,0.5315120381910903,0.6019928336380866,0.4907311676630833,0.9960991020742198,0.6657177300841476,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
TODS/TODS_123:807:808:donor:MSL/T-8_col_0:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,MSL/T-8_col_0,807,808,1,TODS,MSL,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.580463351998882,0.5166823575719007,0.6406431393287828,0.5223882796839995,0.5840544002390365,0.5455921866539338,0.7060635711986224,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
TODS/TODS_123:807:808:donor:NAB/NAB_data_KnownCause_7:learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time__cross_dataset_compatible,0.2,TODS/TODS_123,NAB/NAB_data_KnownCause_7,807,808,1,TODS,NAB,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.5788311570347631,0.513668568474911,0.5446735174418829,0.6110518834399432,0.48941836734968613,0.5602849381218564,0.9314660412493447,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
